173|"PALNI HILLS, SEMPATTI"
174|"PALNI HILLS, GANDHINAGAR"
175|"PUDUKKOTTAI, PASUMALAIPATTI"
176|"PUDUKKOTTAI, KALALANGUDI"
177|"PUDUKKOTTAI, MANANGANAMPATTI"
178|"PUDUKKOTTAI, METUPATTI"
179|"PUDUKKOTTAI, SOORANVIDUTHI"
180|"PUDUKKOTTAI, SIRUVAVIDUTHI"
181|"AUROVILLE, QUIET"
182|"AUROVILLE, SIDDHARTA"
183|"CUDDALORE, MUTHANAI"
186|"CUDDALORE, KONJIKUPPAM"
187|"PONDY, SOUTH, THENGAITHITTU"
188|"BELGIUM, KALMTHOUTSE HEIDE"
189|"SHEVAROYS, YERCAUD"
190|"BELGIUM"
192|"JAVADI HILLS, MELPET"
193|"PONDY, WEST, ANGLO-FRENCH"
194|"AUROVILLE, FORECOMERS"
196|"CUDDALORE, KAPPER HILL"
198|"CHENGELPATTU, VEDAGREESWARAR"
200|"AUROVILLE, SAMASTI"
201|"PONDY, WEST, RAMANATHAPURAM"
203|"PONDY, SOUTH, KRISHNAVARAM"
204|"CHENNAI, ENNORE"
205|"PONDY, WEST, MANGALAM"
206|"PONDY, SOUTH, THENAMBAKKAM"
207|"CUDDALORE, PUDUR"
208|"CUDDALORE, ARASADIKUPPAM"
209|"PONDY, WEST, NAGARI"
210|"PONDY, WEST, KUMALAM"
211|"PONDY, WEST, SILIKERIPALAYAM"
212|"PONDY, WEST, PANNAKUPPAM"
213|"AUROVILLE, RAVEENA"
215|"CUDDALORE, VANDIKUPPAM"
216|"CHENGELPATTU, KUNATHAMMANKOVIL"
219|"PONDY, SOUTH, T. MURTHIKUPPAM"
220|"PONDY, SOUTH, ALAMARATHUKUPPAM"
221|"GINGEE, PACHAIAMMANKOVIL R.F."
222|"AUROVILLE, FRATERNITY"
224|"CUDDALORE, SEDAPALAYAM PUDUR"
225|"CUDDALORE, RAMAPURAM"
226|"CUDDALORE, SADAMUNIVARAR"
227|"YANAM"
228|"PONDY, WEST, SEDARAPATTU"
229|"PONDY, WEST, KARASUR"
230|"PONDY, WEST, KADAGAMPATTU"
231|"PONDY, WEST, PILLUR"
232|"PONDY, WEST, VIKRAVANDI"
234|"MADURANTAKAM, SALT PANS"
235|"COASTAL, NORTH, KAIPENNIKUPPAM"
236|"MADURANTAKAM, SALAYUR R.F."
237|"MARAKKANAM, KILIYANUR"
238|"YANAM, ISLAND N0. 3"
239|"YANAM, ISLAND N0. 2"
240|"YANAM, ISLAND N0. 1"
241|"PONDY, SOUTH, KANNIA KOIL"
242|"MARAKKANAM, KATTARAMBAKKAM"
243|"PONDY, SOUTH, THAVALAKUPPAM"
244|"COASTAL, NORTH, VAYALUR"
245|"COASTAL, NORTH, SADRAS"
246|"COASTAL, NORTH, MUGAIYUR"
249|"COASTAL, NORTH, PANAIYUR S.G."
250|"AUROVILLE, DOUCEUR"
251|"AUROVILLE, BOTANICAL GARDEN"
256|"PONDY, SOUTH, MANAPATTU"
257|"PONDY, WEST, VELLERIPATTU"
258|"PONDY, WEST, KOODAPAKKAM"
259|"PONDY, SOUTH, VELLAZHANGKUPPAM"
260|"CHENGELPATTU, ALATHUR R.F."
261|"S. ANDAMANS, N. WANDOOR COAST"
266|"COASTAL, NORTH, SALT PANS"
269|"VENNANGUPET"
270|"THENPAKKAM"
272|"MADURANTAKAM, VENANGAPET"
275|"MARAKKANAM, KALIVELI TANK"
276|"MADURANTAKAM, PERIVELI"
279|"PONDY, WEST, PATTANUR S.G."
280|"CUDDALORE, MANJAKUPPAM"
281|"CUDDALORE, KOTTHATTAI"
282|"CUDDALORE, SOUTH, CHINNAKUMATI"
283|"CUDDALORE, SOUTH, PERIYAKUMATI"
284|"CUDDALORE, NATHAMEDU"
285|"PONDY, SOUTH, IRULANCHANTHAI"
286|"PONDY, SOUTH, ARANGANUR"
287|"AUROVILLE, BAKERY"
288|"CUDDALORE, SOUTH, POONDIYANKUPPAM"
289|"CUDDALORE, SOUTH, ALAPPAKKAM"
290|"CUDDALORE, SOUTH, PERIYAPATTU"
291|"CUDDALORE, SOUTH, METTUPALAYAM"
294|"CUDDALORE, SOUTH, ATHIYANALLUR"
295|"AUROVILLE, ACCEPTANCE"
296|"PONDY, CITY"
298|"SETTUR HILLS, RAJAPALAYAM"
299|"TIRUNELVELI"
300|"AUROVILLE, AURO MODEL"
301|"CUDDALORE, SOUTH, PAALVATHUNNAM"
302|"MARAKKANAM, K. N. PALAYAM"
303|"PONDY, SOUTH, CHINNAVEERAMPATTINAM"
304|"AUROVILLE, QUIET, BEACH"
305|"MARAKKANAM, KOMMUTICHAVADI, BEACH"
306|"COASTAL, NORTH, PERUNDURAVU"
308|"COASTAL, NORTH, KIZHPETTAI"
309|"MADURANTAKAM, CHITTAMUR"
311|"MADURANTAKAM, PASUMBUR, WETLANDS"
313|"GINGEE, THIRUVANNAMALAI"
314|"COASTAL, NORTH, KIZHPETTAI, WETLANDS"
315|"CUDDALORE, SOUTH, POONDIYANKUPPAM, WETLA"
318|"S. ANDAMANS,MT. HARRIET"
319|"S.ANDAMAN,MT. HARRIET"
322|"AUROVILLE,MMG"
331|"CUDDALORE, SOUTH, POONDIYANKUPPAM, WETLANDS"
332|"AUROVILLE, AUROMODEL"
333|"CUDDALORE, SOUTH, PERIYAPATTU, WETLANDS"
334|"CUDDALORE, SOUTH, ALAPPAKKAM, WETLANDS"
335|"CUDDALORE, SOUTH, METTUPALAYAM, WETLANDS"
336|"PONDY, WEST, SWADESHI COTTON MILLS"
337|"COASTAL, NORTH, MUTHUKADU SATARAM"
338|"INDIRA NAGAR, KOTTAKUPPAM"
340|"BOMMAIYARPALAYAM"
343|"CHINNA MUDALIYARCHAVADY"
345|"AUROVILLE, ANNAPURNA, BLACK CLAY"
347|"MARAKKANAM, KOLLEMEDU"
348|"MARAKKANAM, KOLLEMEDU, WETLANDS"
349|"AUROVILLE, EDYANCHAVADI"
350|"CHIDAMBARAM."
354|"COASTAL, NORTH, ODIYUR"
355|"CUDDALORE, SOUTH, KOTHTHATAI"
356|"CUDDALORE, SOUTH, KOTTHATTAI"
357|"CUDDALORE, SOUTH, SEENDARAKILAI"
358|"CUDDALORE, SOUTH, SENDIRAKKILLAI"
359|"AUROVILLE, NEWLANDS"
360|"JAVADI HILLS, JAMUNAMARATUR"
364|"JAVADI HILLS, MELPET, WETLANDS"
365|"JAVADI HILLS, JAMUNAMARATUR, WETLANDS"
366|"AUROVILLE, ANNAPURNA, BLACK CLAY, WETLANDS"
367|"AUROVILLE, ARANYA, WETLANDS"
368|"AUROVILLE, AURO ORCHARD, WETLANDS"
369|"AUROVILLE, IRUMBAI, WETLANDS"
371|"AUROVILLE, SIDDHARTA, WETLANDS"
372|"CHENGELPATTU, ALATHUR R.F., WETLANDS"
373|"CHENGELPATTU, VALLAM R.F., WETLANDS"
374|"CHENNAI, TAMBARAM, M.C.C., WETLANDS"
375|"CHENNAI, VANDALUR, ZOO, WETLANDS"
376|"COASTAL, NORTH, MUGAIYUR, WETLANDS"
377|"COASTAL, NORTH, MUTHUKADU SATARAM, WETLANDS"
378|"COASTAL, NORTH, VAYALUR, WETLANDS"
379|"COASTAL, SOUTH, KODIAKARAI R.F., WETLANDS"
380|"COASTAL, SOUTH, PICCHAVARAM, WETLANDS"
381|"CUDDALORE, ARASADIKUPPAM, WETLANDS"
382|"CUDDALORE, KONJIKUPPAM, WETLANDS"
383|"CUDDALORE, THIRUMANNIKUZHI, WETLANDS"
384|"MARAKKANAM, KOMMUTICHAVADI, BEACH, WETLANDS"
385|"COASTAL, NORTH, KADAPAKKAM, WETLANDS"
386|"CUDDALORE, SOUTH, KOTHTHATAI, WETLANDS"
387|"COASTAL, NORTH, SADRAS, WETLANDS"
388|"AUROVILLE, QUIET, BEACH, WETLANDS"
389|"PUDUKKOTTAI, SOORANVIDUTHI, WETLANDS"
390|"COASTAL, NORTH, PANNAIYUR, WETLANDS"
391|"MARAKKANAM, KURUMBARAM R.F., WETLANDS"
392|"GINGEE, PACHAIAMMANKOVIL R.F., WETLANDS"
393|"CUDDALORE, SOUTH, PAALVATHUNNAM, WETLANDS"
394|"AUROVILLE, SHAKTI, WETLANDS"
395|"PALNI HILLS, LOWER..., WETLANDS"
396|"MARAKKANAM, OMMIPER S.G., WETLANDS"
397|"MARAKKANAM, KALIVELI TANK, WETLANDS"
398|"CUDDALORE, VARAKKALPATTU, WETLANDS"
399|"MARAKKANAM, KILIYANUR, WETLANDS"
400|"CUDDALORE, KULANTHAIKUPPAM, WETLANDS"
401|"MARAKKANAM, SEVUR R.F., WETLANDS"
402|"COASTAL, NORTH, SALT PANS, WETLANDS"
403|"MARAKKANAM, KUMULAMPET R.F., WETLANDS"
404|"MADURANTAKAM, KOLLATTANALLUR, WETLANDS"
405|"PONDY, WEST, KADAGAMPATTU, WETLANDS"
406|"PONDY, NORTH, PUTHUPET S.G., WETLANDS"
407|"CUDDALORE, PUDUR, WETLANDS"
408|"CUDDALORE, MUTHANAI, WETLANDS"
409|"AUROVILLE, BOTANICAL GARDEN, WETLANDS"
410|"PONDY, SOUTH, ALAMARATHUKUPPAM, WETLANDS"
411|"GINGEE, PAKKAMMALAI R.F., WETLANDS"
412|"GINGEE, FORT, R.F., WETLANDS"
413|"CUDDALORE, NATHAMEDU, WETLANDS"
414|"COASTAL, NORTH, THENPAKKAM S.G., WETLANDS"
415|"CUDDALORE, T.PUTHUPALAYAM, WETLANDS"
416|"PONDY, WEST, KARASUR, WETLANDS"
417|"COASTAL, NORTH, OORANI S.G., WETLANDS"
418|"AUROVILLE, M. M. N., WETLANDS"
419|"MADURANTAKAM, SALAYUR R.F., WETLANDS"
420|"MADURANTAKAM, GUDALUR R.F., WETLANDS"
421|"PONDY, WEST, PUTTHURAI, WETLANDS"
422|"KOLLIMALAIS, WETLANDS"
423|"AUROVILLE, M. M. G., WETLANDS"
424|"PONDY, WEST, PUTTHURAI LAKE, WETLANDS"
425|"MADURANTAKAM, VILANGADU, WETLANDS"
426|"PONDY, WEST, TIRUCHITRAMBALAM, WETLANDS"
427|"PALNI HILLS, GANDHINAGAR, WETLANDS"
428|"MARAKKANAM, TOTHACHERI R.F., WETLANDS"
429|"COASTAL, NORTH, KAIPENNIKUPPAM, WETLANDS"
430|"PALNI HILLS, SEMPATTI, WETLANDS"
432|"JAVADI HILLS, NELLIVASAL, WETLANDS"
433|"CUDDALORE, SOUTH, CHINNAKUMATI, WETLANDS"
434|"CUDDALORE, SOUTH, ATHIYANALLUR, WETLANDS"
435|"PONDY, WEST, PATTANUR S.G., WETLANDS"
436|"CUDDALORE, SURIYANPET, WETLANDS"
437|"PONDY, WEST, NAGARI, WETLANDS"
439|"CUDDALORE, SOUTH, PERIYAKUMATI, WETLANDS"
440|"PONDY, WEST, SEDARAPATTU, WETLANDS"
441|"PONDY, SOUTH, NAINARMANDALAM, WETLANDS"
442|"MARAKKANAM, KOMMUTICHAVADI, WETLANDS"
443|"PONDY, WEST, KONDIMEDU, WETLANDS"
444|"MADURANTAKAM, KATTUGUDALUR R.F, WETLANDS"
445|"PONDY, WEST, KASIPALLAYAM, WETLANDS"
446|"AUROVILLE, PITCHANDIKULAM, WETLANDS"
447|"PALNI HILLS, SOWRIKKADU, WETLANDS"
448|"PONDY, WEST, SILIKERIPALAYAM, WETLANDS"
449|"PONDY, WEST, PANNAKUPPAM, WETLANDS"
450|"CHENNAI, ENNORE, WETLANDS"
451|"PONDY, SOUTH, KRISHNAVARAM, WETLANDS"
452|"CHENGELPATTU, KUNATHAMMANKOVIL, WETLANDS"
454|"PONDY, WEST, PILLUR, WETLANDS"
455|"MARAKKANAM, KODUR, WETLANDS"
456|"TIRUNELVELI, WETLANDS"
457|"PONDY, SOUTH, ARIYANKUPPAM, WETLANDS"
458|"CUDDALORE, VILANGALPATTU, WETLANDS"
459|"PUDUKKOTTAI, PASUMALAIPATTI, WETLANDS"
460|"PONDY, SOUTH, THENGAITHITTU, WETLANDS"
461|"SHEVAROYS, YERCAUD, WETLANDS"
462|"CUDDALORE, SEDAPALAYAM PUDUR, WETLANDS"
463|"YANAM, ISLAND N0. 3, WETLANDS"
464|"MARAKKANAM, NESAL, WETLANDS"
465|"PONDY, WEST, VIKRAVANDI, WETLANDS"
466|"PONDY, WEST, TIRUCHITRAMBALAM TANK"
467|"PONDY, WEST, TIRUCHITRAMBALAM TANK, WETLANDS"
468|"MADURANTAKAM, MUPANDAL MALAI, WETLANDS"
469|"CUDDALORE, VANDIKUPPAM, WETLANDS"
470|"CHENGELPATTU, THIRUKALIKUNDRAM, WETLANDS"
472|"PONDY WEST MANGALAM"
473|"PONDY,WEST,SILIKERIPALAYAM"
474|"CUDDALORE, THONDAMANATHAM"
475|"AUROVILLE, DJAIMA"
476|"BANYAN BEACH, NEAR"
477|"AUROVILLE."
478|"CUDDALORE, SOUTH, PUDUR"
479|"COASTAL, NORTH, THENPATTINAM"
480|"COASTAL, NORTH, PALAYERMADAM"
481|"AGASAMPET"
482|"PONDY, WEST, AGASAMPET"
483|"PONDY,WEST, AGASAMPET"
485|"PONDY, SOUTH, POORANANGKUPPAM"
486|"PONDY, RAMANATHAPURAM"
487|"PONDY, KADAGAMPATTU"
488|"VILLUPURAM, VIKRAVANDI"
491|"CUDDALORE, MELVADAKUTHU S.G"
492|"CUDDALORE, GANNANCHAVADI S.G."
493|"PALNI HILLS, GANGUVAR RIVER VALLEY"
494|"COASTAL, NORTH, THENPATTINAM, WETLANDS"
495|"PALNI HILLS, GANGUVAR RIVER VALLEY, WETLANDS"
496|"MARAKKANAM, KATTARAMBAKKAM, WETLANDS"
497|"VILLUPURAM, VIKRAVANDI, WETLANDS"
498|"PONDY, WEST, MANGALAM, WETLANDS"
499|"PONDY, WEST, AGASAMPET, WETLANDS"
500|"PONDY, KADAGAMPATTU, WETLANDS"
501|"CUDDALORE, KONJIKUPPAM S.G, WETLANDS"
502|"COASTAL, NORTH, PALAYERMADAM, WETLANDS"
503|"MARAKKANAM, VDA AGARAM"
504|"MARAKKANAM, VADA AGARAM"
505|"MARAKKANAM, VADA AGARAM, WETLANDS"
506|"PALNI HILLS"
507|"CUDDALORE, THONDAMANATHAM, WETLANDS"
509|"COASTAL, NORTH, AUROVILLE, SRI MA"
510|"CUDDALORE, KONJIKUPPAM S.G."
511|"PONDY, KATTERIKUPPAM"
512|"PONDY, KATTERIKUPPAM, WETLANDS"
513|"MARAKKANAM, PASUMBUR, WETLANDS"
518|"MADURANTAKAM, KARIKALIMALAI"
519|"MADURANTAKAM, VEDANTHANGAL"
520|"MARAKKANAM"
521|"KOLLUMEDU, MARAKKANAM"
522|"COASTAL NORTH, THENPATTINAM"
524|"MADURANTAKAM, NEELAMANGALAM"
525|"MARAKKANAM, CHUNAMPET"
526|"COASTAL, NORTH, CHINNA MUDALIYARCHAVAD"
527|"AUROVILLE, KUILAPALAYAM"
528|"PONDY, WEST, KRISHNAVARAM"
529|"THANJAVUR"
530|"AUROVILLE, IRUMBAI TANK"
531|"PALNI HILLS, KUMPUR VAYAL"
532|"PALNI HILLS, ANJURAMANDAI"
533|"PALNI HILLS, KOOKAL PAPANAMMANKOIL"
534|"PALNI HILLS, PAPANAMMANKOIL"
535|"PALNI HILLS, KOOKAL SHOLA"
537|"AUROVILLE, NINE PALMS"
538|"GINGEE, THIRUVANAMALAI"
539|"KANCHEEPURAM"
540|"PUNE"
541|"LONAVALA"
542|"KARANDOLI"
543|"LONAVALA, KARANDOLI"
544|"TRANQUEBAR, ERUKATANCHERI"
545|"AUROVILLE, DANA"
546|"AUROVILLE, FERTILE EAST (P. & H.)"
547|"AUROVILLE, PEBBLE GARDEN"
548|"AUROVILLE, HORIZON"
549|'"AUROVILLE, SHANTI''S PLACE, LAKE"'
550|"AUROVILLE, MAROMA"
551|"AUROVILLE, R?VE"
552|"YELAGIRI"
553|"AUROVILLE, GRATITUDE"
554|"AUROVILLE, PITHANGA"
555|"KODAIKANAL"
556|"AUROVILLE, SOLAR KITCHEN"
557|'"AUROVILLE, M. M. N.  P 113 ''ROSEBUD''"'
558|"AUROVILLE, SANGAMAM"
559|"THENNI"
560|"20 KM FROM AIZOL TO TURIAL"
561|"20 KM TO TURIAL"
562|"30 KM FROM TURIAL TO KHURULIAR"
563|"50 KM FROM  AIZOL TO KHURULIAR"
564|"KHURULIAR"
565|"VANASPATHI VANA"
566|"BAIRALI"
567|"SILCHAR"
568|"SONAPUR"
569|"8 KM FROM LUMPHONG TO JOWAI"
570|"GINGEE, DEVATHANPET"
571|"AUROVILLE, TRANSITION SCHOOL"
572|"BAHOUR"
573|"OUSTERI LAKE"
574|"CUDDALORE"
575|"PONDY WEST, TIRUCHITRAMBALAM T."
576|"COASTAL, PANNAIYUR"
577|"KOOT ROAD, TIRUCHITRAMBALAM"
578|"AIRPORT"
579|"THANTHACHAVADY"
580|"GANGAVARAM, PAKKAMMALAI RF"
581|"GINGEE, DEVATHANAMPETTAI"
582|"AUROVILLE, DARKALI"
583|"THENI"
584|"MANAVELI"
585|"PONDY, AIRPORT"
586|"PAKKAMALAI"
587|"GINGEE, PAKKAMALAI"
588|"PAKKAMALAI RESERVE FOREST"
589|"PANDALKUDI"
590|"KALAKKAD MUNDANTURAI TIGER RESERVE FOREST"
591|"KALAKKAD MUNDANTHURAI TIGER RESERVE FOREST"
592|"MEGAMALAI WILDLIFE SANCTUARY"
593|"KAZHUVELI - KOONIMEDU"
594|"KAZHUVELI - RANGANATHAPURAM"
595|"KAZHUVELI - KOZHUVARI"
596|"KAZHUVELI - KALIYONKUPPAM"
597|"KALIYONKUPPAM"
598|"RANGANATHAPURAM"
599|"KOONIMEDU"
600|"PUDUKUPPAM"
601|"CUDDALORE, VANDIPALAYAM"
602|"MARAKKANAM, KALIVELI TANK - EDIYANTHITTU"
603|"MARAKKANAM, RANGANATHAPURAM"
604|"MARAKKANAM, KOZHUVARI"
605|"MARAKKANAM, KALIANKUPPAM"
606|"MARAKKANAM, KOONIMEDU"
607|"MARAKKANAM, PUDUKUPPAM"
608|"ULUNDURPETTAI, VANDIPALAYAM"
609|"TIRUNAVALUR, VANDIPALAYAM"
610|"MARAKKANAM, MANJAKUPPAM"
611|"PAKKAMALAI R.F."
612|"KAZHUVELI."
613|"GINGEE, PAKKAMALAI R.F."
614|"KAZHUVELI, KOONIMEDU"
615|"KAZHUVELI, MANJAKUPPAM"
616|"AUROVILLE,POUR TOUS"
617|"CHENGELPATTU, PERUVELI R.F."
618|"MEKKARAI"
619|"SHENBAGATHOPE"
620|"SHENBAGATHOPPU"
621|"RAJAPALAYAM"
622|"MADURAI"
623|"SIRUMLAI R.F."
624|"SIRUMALAI R.F."
625|"PANTHALKUDI"
626|"SANJEEVI MALAI"
627|"RAYAPALAYAM, RAMCO POLYTECHNIC"
628|"MADATHARA VILLAGE"
629|"NEELAMANGALAM"
630|"VADA AGARAM"
